Pair_UID,X_unitNum,Y_unitNum,X_area,Y_area,XY_Dist,condition,alignedName,rhoRaw_50ms,pvalRaw_50ms,rhoRaw_150ms,pvalRaw_150ms,rhoRaw_200ms,pvalRaw_200ms,X_Y_visGrade,X_Y_visType,X_Y_moveGrade,X_Y_errGrade,X_Y_rewGrade,X_Y_poorIso,Y_visGrade,Y_visType,Y_moveGrade,Y_errGrade,Y_rewGrade,Y_poorIso,monkey,sessNum,sess,outcome,satCondition,epoch,sameAreaPair,sameChannelPair,pairCount,signifPlusRho,signifMinusRho,nonSignifRho
PAIR_0434,77,85,FEF,SC,NaN,AccurateErrorTiming,Baseline,-0.07987995,0.3552614,-0.02757805,0.7499505,0.004774209,0.9560088,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,AccurateErrorTiming,Visual,0.008645329,0.9204299,0.02846981,0.7421448,0.01119515,0.8970761,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,AccurateErrorTiming,PostSaccade,-0.06837054,0.429004,-0.01437875,0.8680433,0.00938825,0.9136176,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,AccurateErrorTiming,PostReward,0.003980178,0.9633197,-0.007921988,0.9270682,-0.0363317,0.6745405,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastCorrect,Baseline,-0.0004989383,0.9901963,0.0003440539,0.9932395,0.01486062,0.7143681,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastCorrect,Visual,0.05703044,0.1598293,0.04321058,0.2870325,0.009024221,0.8241224,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastCorrect,PostSaccade,-0.06017748,0.1379818,-0.06514093,0.1082857,-0.07235376,0.07438933,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastCorrect,PostReward,0.05399359,0.1832933,0.008907223,0.8263661,0.03117228,0.4425625,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostReward,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorChoice,Baseline,-0.064894,0.4193938,0.08623329,0.2828821,0.1644864,0.03953424,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorChoice,Visual,0.1200586,0.1342031,0.03055607,0.7040229,0.01704188,0.8322294,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorChoice,PostSaccade,-0.03030048,0.7063843,-0.008225426,0.9185643,-0.006503347,0.9355721,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorChoice,PostReward,-0.0560382,0.4857442,-0.08025247,0.317728,-0.05725393,0.4763153,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorTiming,Baseline,0.1319491,0.5583198,0.1201894,0.594193,0.09946586,0.6596485,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorTiming,Visual,0.1842514,0.4117418,-0.1907601,0.3951221,-0.2141022,0.3386849,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorTiming,PostSaccade,-0.02271645,0.9200723,0.04296919,0.8494141,0.021514,0.9242911,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0434,77,85,FEF,SC,NaN,FastErrorTiming,PostReward,-0.4241083,0.04916955,0.04161587,0.8541069,-0.009872825,0.9652189,4,none,4,0,0,0,4,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateCorrect,Baseline,0.007573129,0.8509656,-0.005742506,0.8867099,0.00522298,0.8968993,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Accurate,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateCorrect,Visual,0.0662318,0.09997609,0.009437762,0.8148691,0.04127638,0.3056116,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Accurate,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateCorrect,PostSaccade,0.02831251,0.4823339,0.03236829,0.4218335,0.05720781,0.1554774,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateCorrect,PostReward,0.0990525,0.01375949,0.1313509,0.001064458,0.1332725,0.0008962463,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Accurate,PostReward,1,0,1,1,0,0
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorChoice,Baseline,0.02838806,0.8076732,-0.04065318,0.727332,-0.09723601,0.40337,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorChoice,Visual,-0.02084168,0.8581719,-0.2053554,0.07514212,-0.1691072,0.1441939,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostSaccade,0.1654482,0.1532044,0.08626783,0.458703,0.09525374,0.4130696,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostReward,0.08990537,0.4399053,0.07435393,0.5232496,0.07650485,0.5112684,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostReward,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorTiming,Baseline,0.007593233,0.930087,0.0007545021,0.9930444,0.02473978,0.7749596,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorTiming,Visual,-0.03444866,0.6905218,0.008096797,0.9254634,-0.04728194,0.5846441,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostSaccade,-0.1399827,0.1040752,-0.02285789,0.7916716,-0.09360521,0.2783999,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostReward,-0.1426324,0.09762217,-0.0260571,0.7633217,-0.05604028,0.5169762,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostReward,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastCorrect,Baseline,0.07540259,0.06294151,0.02627411,0.5175217,0.004790888,0.906078,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Fast,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastCorrect,Visual,-0.04694075,0.2474121,-0.0579203,0.1534027,-0.05135867,0.2056359,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Fast,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastCorrect,PostSaccade,0.0750445,0.06420581,0.01650056,0.6844556,0.02705044,0.5052198,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastCorrect,PostReward,-0.0003362398,0.9933931,0.03429175,0.3982454,0.04823886,0.2345651,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,Correct,Fast,PostReward,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorChoice,Baseline,-0.09610044,0.2311951,0.01207547,0.8806845,-0.01066667,0.8945187,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorChoice,Visual,-0.03032851,0.7061252,-0.0767976,0.3390751,-0.01604806,0.8418813,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorChoice,PostSaccade,0.01505033,0.8515949,0.03830266,0.6338816,0.08825167,0.2717246,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorChoice,PostReward,0.1102776,0.1691533,0.06274898,0.4349618,0.01652802,0.8372169,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostReward,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorTiming,Baseline,0.3112968,0.1584782,-0.09672517,0.6685016,0.1031102,0.6479446,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Baseline,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorTiming,Visual,0.1603567,0.4759264,0.09576004,0.6716294,-0.09373298,0.6782157,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Visual,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorTiming,PostSaccade,0.00789337,0.9721894,0.08114985,0.7195939,-0.158212,0.4819236,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0445,78,74,FEF,FEF,2.53953243728053,FastErrorTiming,PostReward,0.2059049,0.3579335,-0.01851852,0.9348089,0.1036882,0.6460954,4,none,2,0,0,0,0,none,3,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostReward,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateCorrect,Baseline,-0.05692795,0.1575124,-0.04482406,0.2658752,0.005416794,0.893096,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateCorrect,Visual,0.01825332,0.6506283,-0.004068067,0.919609,0.01014878,0.8012031,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateCorrect,PostSaccade,0.03964169,0.3251803,0.02155269,0.5928098,0.01637503,0.6845369,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateCorrect,PostReward,0.08139872,0.04309367,0.06789506,0.09172383,0.0943908,0.01892477,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostReward,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorChoice,Baseline,-0.04234981,0.7164246,0.1374137,0.2365255,0.2522182,0.02794813,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorChoice,Visual,0.02985166,0.7979626,0.09995086,0.390305,-0.04061092,0.7276043,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostSaccade,0.001479038,0.9898829,-0.05617326,0.6298259,0.07099421,0.5422425,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostReward,0.1032531,0.3747575,-0.07771737,0.5045767,-0.01431056,0.9023485,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostReward,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorTiming,Baseline,-0.04117469,0.6341136,0.06078132,0.4820972,0.02828732,0.7437401,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorTiming,Visual,-0.04269166,0.6216624,-0.02150318,0.8037614,-0.007655635,0.9295139,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostSaccade,-0.05630725,0.5149784,0.1018177,0.2382004,0.09586934,0.2668875,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostReward,-0.04362542,0.6140508,0.06062013,0.4832618,-0.00683248,0.9370762,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostReward,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastCorrect,Baseline,-0.02481233,0.5410984,-0.02190267,0.5895649,-0.01063298,0.7934231,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastCorrect,Visual,-0.05711757,0.1591913,-0.05150622,0.2043348,-0.05677155,0.1617367,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastCorrect,PostSaccade,-0.05613549,0.1664955,0.04153531,0.3061467,0.09799564,0.01555529,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastCorrect,PostReward,0.07970773,0.04928597,0.0641175,0.1139552,0.05669065,0.1623362,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostReward,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorChoice,Baseline,-0.07573211,0.3458383,-0.09296466,0.2468456,-0.08599217,0.2842353,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorChoice,Visual,-0.1456364,0.06876629,0.03430843,0.6696898,-0.02476919,0.75814,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorChoice,PostSaccade,-0.03168599,0.6936175,0.1644738,0.03954962,0.1764447,0.02706691,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorChoice,PostReward,0.09012419,0.2616436,0.2654252,0.0007803841,0.2532077,0.001376007,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostReward,1,0,1,1,0,0
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorTiming,Baseline,0.5498846,0.008019705,0.1882686,0.4014392,-0.05289931,0.8151404,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Baseline,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorTiming,Visual,-0.1513728,0.5012982,0.1116074,0.6209688,0.09574151,0.6716895,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Visual,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorTiming,PostSaccade,-0.1090197,0.6291361,-0.1459217,0.5170081,-0.2961354,0.180842,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0446,78,75,FEF,FEF,2.53953243728053,FastErrorTiming,PostReward,-0.50288,0.01705758,-0.5857494,0.004178783,-0.2897273,0.1909136,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostReward,1,0,1,0,1,0
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateCorrect,Baseline,-0.04631113,0.2503241,-0.05969123,0.1382823,-0.02036703,0.6133174,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateCorrect,Visual,0.01165375,0.7724813,-0.035431,0.3792422,-0.04040346,0.3159621,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateCorrect,PostSaccade,0.008468095,0.8335966,0.02097877,0.6026973,-0.04840081,0.2295599,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateCorrect,PostReward,-0.01535321,0.7032593,-0.02757858,0.4937638,0.01476964,0.7140338,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostReward,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorChoice,Baseline,-0.03526287,0.7623366,0.003002108,0.9794663,0.06452649,0.5797269,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorChoice,Visual,-0.003959707,0.9729187,0.04018981,0.7303205,-0.1007119,0.3866883,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostSaccade,0.1013109,0.383856,0.07587986,0.5147353,0.134927,0.245197,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorChoice,PostReward,0.05004654,0.6676802,0.008736348,0.9402936,-0.007505496,0.9486932,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostReward,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorTiming,Baseline,-0.1517529,0.07779579,-0.05461935,0.5276758,-0.069167,0.4236341,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorTiming,Visual,-0.02256064,0.7943202,0.003121114,0.9712327,0.1109689,0.1983942,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostSaccade,0.08085274,0.3494139,0.1051861,0.2229459,0.08941665,0.3005668,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,AccurateErrorTiming,PostReward,0.01775102,0.8374815,-0.03477922,0.6877062,-0.0486954,0.5734529,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Accurate,PostReward,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastCorrect,Baseline,-0.04083481,0.3143831,-0.005189201,0.89831,-0.02748189,0.4984501,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastCorrect,Visual,-0.06539698,0.1069027,-0.04546517,0.2626028,-0.02088342,0.6070026,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastCorrect,PostSaccade,-0.02057935,0.612249,0.01950338,0.6309715,0.0336342,0.4073583,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastCorrect,PostReward,-0.02486284,0.5402748,0.03567621,0.3794631,-0.01128757,0.7810197,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Fast,PostReward,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorChoice,Baseline,-0.1171759,0.1438735,-0.1300265,0.1045665,0.03408516,0.6717145,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorChoice,Visual,-0.0839436,0.2959068,-0.01229175,0.8785638,-0.06104776,0.4475401,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorChoice,PostSaccade,-0.06076303,0.4496652,-0.02649101,0.7419012,0.07110921,0.3761584,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorChoice,PostReward,0.02944347,0.7143226,0.02569111,0.7494316,0.05632971,0.4834742,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Fast,PostReward,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorTiming,Baseline,-0.05730255,0.8000427,-0.08325873,0.7126023,-0.1999237,0.3723702,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Baseline,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorTiming,Visual,0.1321555,0.5576991,0.237559,0.2870825,-0.1497076,0.5060723,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,Visual,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorTiming,PostSaccade,-0.06577808,0.7711797,-0.09418032,0.6767603,-0.2573859,0.2475213,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0447,78,76,FEF,FEF,2.53953243728053,FastErrorTiming,PostReward,-0.1440386,0.5224891,-0.3323219,0.1307714,0.005863065,0.979341,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorTiming,Fast,PostReward,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateCorrect,Baseline,0.005261119,0.8961507,-0.009277287,0.8179615,0.02446185,0.5438697,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Baseline,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateCorrect,Visual,-0.006464864,0.8725737,0.04857432,0.2278925,0.08583752,0.03288326,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,Visual,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateCorrect,PostSaccade,0.02112055,0.6002479,0.07251351,0.07164308,0.08350588,0.03795446,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateCorrect,PostReward,0.02440921,0.5447372,0.06581607,0.1021284,0.04269055,0.2893244,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,Correct,Accurate,PostReward,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateErrorChoice,Baseline,-0.1456069,0.2094659,-0.09132177,0.4327047,-0.02590788,0.8241943,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Baseline,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateErrorChoice,Visual,-0.111866,0.3360059,0.06563534,0.5732167,0.03847763,0.7413976,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,Visual,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateErrorChoice,PostSaccade,-0.01378958,0.905887,0.02811332,0.8094993,0.05625977,0.6292978,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostSaccade,1,0,1,0,0,1
PAIR_0438,78,79,FEF,FEF,1.04964803624834,AccurateErrorChoice,PostReward,0.08372504,0.4721008,0.3332278,0.003267001,0.3258761,0.004069804,4,none,2,0,0,0,0,none,0,0,0,0,D,8,D20130913001,ErrorChoice,Accurate,PostReward,1,0,1,1,0,0
